"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2012/13","12.6694","12.4325","12.9101","12.2977","13.0506","9444","74542","Aggregated from all known lower geography values","","","","20120000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2012/13","12.3641","11.6446","13.1215","","","944","7635","","","","","20120000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2013/14","13.7339","13.7249","13.7429","13.7197","13.7481","7735592","56324887","","","","","20130000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2013/14","12.5904","12.3569","12.8276","12.224","12.9661","9612","76344","Aggregated from all known lower geography values","","","","20130000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2013/14","12.6571","11.8718","13.4807","","","967","7640","","","","","20130000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2014/15","13.7876","13.7786","13.7965","13.7735","13.8017","7833779","56817654","","","","","20140000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2014/15","12.4154","12.1852","12.6493","12.0541","12.7859","9631","77573","Aggregated from all known lower geography values","","","","20140000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2014/15","12.3974","11.6791","13.1534","","","952","7679","","","","","20140000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2015/16","13.813","13.804","13.8219","13.7989","13.827","7949274","57549410","","","","","20150000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2015/16","12.5018","12.2722","12.7349","12.1415","12.8711","9815","78509","Aggregated from all known lower geography values","","","","20150000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2015/16","12.4717","11.7441","13.2377","","","938","7521","","","","","20150000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2016/17","13.8346","13.8257","13.8434","13.8206","13.8486","8028077","58029147","","","","","20160000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2016/17","12.608","12.3796","12.84","12.2495","12.9755","10069","79862","Aggregated from all known lower geography values","","","","20160000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2016/17","12.3958","11.6663","13.1642","","","922","7438","","","","","20160000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2017/18","13.9449","13.936","13.9538","13.9309","13.9589","8141488","58383266","","","","","20170000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2017/18","12.6745","12.4474","12.9051","12.318","13.0398","10287","81163","Aggregated from all known lower geography values","","","","20170000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2017/18","12.6591","11.9163","13.4412","11.5056","13.9101","925","7307","","","","","20170000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2018/19","13.9603","13.9515","13.9691","13.9464","13.9742","8290457","59386096","","","","","20180000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2018/19","12.6874","12.4624","12.9159","12.3342","13.0492","10502","82775","Aggregated from all known lower geography values","","","","20180000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2018/19","12.7794","12.0327","13.5653","11.6198","14.0363","932","7293","","","","","20180000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2019/20","14.0957","14.0869","14.1045","14.0819","14.1095","8514885","60407685","","","","","20190000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2019/20","12.9132","12.6873","13.1424","12.5587","13.2762","10775","83442","Aggregated from all known lower geography values","","","","20190000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2019/20","13.065","12.3102","13.8587","11.8925","14.3342","951","7279","","","","","20190000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2020/21","13.9297","13.921","13.9384","13.916","13.9435","8457600","60716244","","","","","20200000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2020/21","12.7206","12.4971","12.9476","12.3698","13.08","10695","84076","Aggregated from all known lower geography values","","","","20200000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2020/21","12.8463","12.1014","13.6299","11.6893","14.0995","946","7364","","","","","20200000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2021/22","13.9679","13.9593","13.9766","13.9543","13.9816","8604825","61604213","","","","","20210000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2021/22","12.9764","12.7509","13.2052","12.6224","13.3387","10910","84076","Aggregated from all known lower geography values","","","","20210000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2021/22","14.0204","13.255","14.8225","12.8302","15.3017","1057","7539","","","","","20210000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2022/23","14.4226","14.4138","14.4313","14.4088","14.4363","8996512","62378057","","","","","20220000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2022/23","13.4625","13.235","13.6934","13.1052","13.828","11469","85192","Aggregated from all known lower geography values","","","","20220000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2022/23","14.5585","13.7934","15.3585","13.368","15.8357","1136","7803","","","","","20220000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","","","E92000001","England","England","Persons","All ages","","","2023/24","14.7925","14.7838","14.8013","14.7787","14.8063","9350858","63213403","","","","","20230000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","E92000001","England","U13557","Norwich PCN","Primary Care Network (v. 26/04/24)","Persons","All ages","","","2023/24","13.8865","13.6584","14.1178","13.5283","14.2526","12090","87063","Aggregated from all known lower geography values","","","","20230000","New data","","1y"
"219","Hypertension: QOF prevalence (all ages)","U13557","Norwich PCN","D82013","Old Catton Medical Practice","General Practice","Persons","All ages","","","2023/24","14.6232","13.8774","15.4019","13.4622","15.866","1207","8254","","Increasing","","","20230000","New data","","1y"
