"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"91280","Smoking: QOF prevalence (15+ yrs)","U72706","Great Yarmouth and Northern Villages PCN","D82067","The Park Surgery","General Practice","Persons","15+ yrs","","","2019/20","29.9632","28.9556","30.997","28.3866","31.6002","3340","11147","","","","","20190000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","","","E92000001","England","England","Persons","15+ yrs","","","2020/21","15.9413","15.9312","15.9514","15.9253","15.9572","8045428","50469199","","","","","20200000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","E92000001","England","U72706","Great Yarmouth and Northern Villages PCN","Primary Care Network (v. 26/04/24)","Persons","15+ yrs","","","2020/21","24.7331","24.3727","25.0971","24.1665","25.3085","13483","54514","Aggregated from all known lower geography values","","","","20200000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","U72706","Great Yarmouth and Northern Villages PCN","D82067","The Park Surgery","General Practice","Persons","15+ yrs","","","2020/21","29.8956","29.0623","30.7426","28.5881","31.2368","3409","11403","","","","","20200000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","","","E92000001","England","England","Persons","15+ yrs","","","2021/22","15.3899","15.3801","15.3998","15.3744","15.4055","7901579","51342500","","","","","20210000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","E92000001","England","U72706","Great Yarmouth and Northern Villages PCN","Primary Care Network (v. 26/04/24)","Persons","15+ yrs","","","2021/22","24.3816","24.0228","24.744","23.8175","24.9547","13277","54455","Aggregated from all known lower geography values","","","","20210000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","U72706","Great Yarmouth and Northern Villages PCN","D82067","The Park Surgery","General Practice","Persons","15+ yrs","","","2021/22","29.2974","28.4716","30.1371","28.002","30.6273","3361","11472","","","","","20210000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","","","E92000001","England","England","Persons","15+ yrs","","","2022/23","14.7109","14.7013","14.7205","14.6957","14.7261","7664426","52100343","","","","","20220000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","E92000001","England","U72706","Great Yarmouth and Northern Villages PCN","Primary Care Network (v. 26/04/24)","Persons","15+ yrs","","","2022/23","23.6914","23.3381","24.0485","23.136","24.256","13040","55041","Aggregated from all known lower geography values","","","","20220000","","","1y"
"91280","Smoking: QOF prevalence (15+ yrs)","U72706","Great Yarmouth and Northern Villages PCN","D82067","The Park Surgery","General Practice","Persons","15+ yrs","","","2022/23","28.0428","27.2389","28.861","26.7821","29.339","3304","11782","","Decreasing","","","20220000","","","1y"
